x,y,geography code
-1.5315784053695312,0.007977866337471436,E06000005
7.074527125093723,-5.270239065042859,E06000047
-1.8106543497164183,0.10664798810925076,E06000001
-0.5031503548414277,0.04920591070069014,E06000002
2.783747648722752,-2.8001135650935733,E06000057
-0.9135542669362355,-0.4656455908391178,E06000003
0.4044209334460147,-0.9385729789012489,E06000004
0.5480961243673006,-1.0834363689639572,E08000037
3.1471228063209593,-0.9874990911022784,E08000021
0.5171225128937421,-1.1715359984401157,E08000022
-0.5118382061078692,-0.4379633682902978,E08000023
2.2478289231339077,-2.049716315294266,E08000024
-0.3313755265170415,0.3976846840733633,E06000008
-0.6929484446941462,-0.4250583299547245,E06000009
4.008737632251033,-3.175072022085766,E06000049
3.2081067740561426,-2.7983172867845463,E06000050
-1.0856774028876806,-0.3002361005719724,E06000006
0.5573637972922562,-1.1467953532541277,E06000007
-1.815170034521048,-0.0051037316186126015,E07000026
-2.34461125907607,0.36526428446304543,E07000027
-1.5387621060067396,-0.12433111758241021,E07000028
-2.322374483338452,0.33476960867104877,E07000029
-2.721455821499196,0.5618834322829088,E07000030
-1.687679151907121,-0.07203607659590716,E07000031
2.6042510624857504,-0.9428270017875201,E08000001
0.36779352246082303,-0.48405652122138576,E08000002
11.026091488536814,1.5633332261753357,E08000003
1.3566473778532362,-0.4477851360960404,E08000004
1.0629338619630069,-0.5010138417638318,E08000005
1.7571576530066437,-0.7862589927648911,E08000006
2.4451054274508137,-1.6251819662340625,E08000007
1.0448824037094901,-1.0831864160330285,E08000008
1.481281004536776,-0.43824219299121603,E08000009
3.0404963149486757,-2.629491285049521,E08000010
-1.8710590532578515,0.3688967960785462,E07000117
-1.5193835435041434,-0.0627084874834983,E07000118
-2.225047093056552,0.3325630020415747,E07000119
-2.039424762562968,0.409139266201784,E07000120
-0.7600299086817295,-0.39070820053703414,E07000121
-1.8049638963193757,0.4552843548240471,E07000122
-0.3579830988585706,0.21165528524328514,E07000123
-2.631349824368723,0.5303616602106171,E07000124
-2.340750425706146,0.4516123148333344,E07000125
-1.4894439161544557,-0.0816570223309637,E07000126
-1.4299291161260586,-0.13956401318878928,E07000127
-1.5860274584468848,-0.10601126886182981,E07000128
-0.6133242088625698,-0.48600885443355196,E08000011
8.124286529271876,-2.2745371808157926,E08000012
2.0375909309907474,-2.0257343098624037,E08000014
-0.07632738936779664,-0.958295061260433,E08000013
2.9635396500284497,-2.5870179182397592,E08000015
3.168836498462752,-2.944528533601312,E06000011
2.1883364274537853,-1.4174566393650432,E06000010
-0.3649787605632007,-0.678546385308671,E06000012
-0.24411902602393423,-0.7532519791033953,E06000013
0.6819350981747265,-0.9736498603905539,E06000014
-2.662418570516901,0.5566164567282927,E07000163
