x,y,geography code
-2.9132908202154266,-0.6348620864869201,E07000133
-1.8838924626015643,-0.05204227461538153,E07000134
-2.5831506074589514,-1.0381960842014228,E07000135
-2.5134589263645015,-0.49348561131010543,E07000136
-1.1812728718037997,0.5028686326774207,E07000137
-1.7076540647542762,-0.22619148778018983,E07000138
-1.6710820947105003,0.16612909503466092,E07000139
-2.0659245476535104,-0.15017442658722321,E07000140
-1.150829077465629,0.3963988353635924,E07000141
-2.0910934649120367,-0.11722969597819473,E07000142
-1.18072239380085,0.39119865497307016,E07000143
-1.388261593700396,0.3063154522320275,E07000144
-1.8887073077694077,-0.17988432632288623,E07000145
-0.9310989133363571,0.5230124144591431,E07000146
-1.952537077570689,0.04821896448886425,E07000147
-0.7200242256327852,-0.07229680087536015,E07000148
-1.2003706359304145,0.37556345603053004,E07000149
-2.8272256074244018,-0.5511062139817898,E07000163
-2.202769782029289,-0.11844383540455206,E07000164
-0.7862534124841211,0.6149849694522342,E07000165
-2.9327036756313047,-0.6937338315949086,E07000166
-2.8759697995357687,-0.5649398024110437,E07000167
-1.8178022837062144,0.058468888929370015,E07000168
-2.1694850839530253,-0.14339665399140883,E07000169
-1.4394466899072307,0.13989410407959302,E07000170
-1.6546847501391606,0.12314669307481277,E07000171
-1.6140083747355758,-0.21331297211392497,E07000172
-1.4692432358853025,-0.17741287001256534,E07000173
-1.7561928324554685,-0.03934118530478113,E07000174
-1.5401889400500115,0.17318726356279499,E07000175
-1.5127631186940282,-0.08984133812631201,E07000176
-0.5928990190888533,0.19180639636517116,E07000177
-0.0010935804846602195,-0.6708364457159236,E07000178
-0.9653565083361703,0.30736181702673004,E07000179
-1.1286743825575105,0.09302867519742761,E07000180
-1.69205994930583,0.027102902843244726,E07000181
-1.6880374750866578,0.1180970237275886,E07000187
-1.513577958541314,0.2253411585805231,E07000188
-0.6323626518878374,0.8010162295812286,E07000189
-1.9496737792586554,-0.08747213415256791,E07000192
-1.3888927331520247,-0.12381485965751587,E07000193
-1.8230496642315448,-0.05286260973197347,E07000194
-1.4519736340121212,0.07571376940995378,E07000195
-1.714666495788405,-0.031608186688504666,E07000196
-1.2169816625656171,0.2288355806753002,E07000197
-2.102617098628865,-0.056483510080566825,E07000198
-2.3516884118043975,-0.37875931002627,E07000199
-2.119956767757912,-0.16395514310745096,E07000200
-0.7996795894734614,-0.3159097919846547,E07000202
-1.9346774107251206,-0.029812450956407385,E07000203
-0.9866368462636178,-0.1856657958488138,E07000207
-2.115812835487596,-0.7615613824286401,E07000208
-0.8437356728613903,-0.031756709379877866,E07000209
-2.1515986594743906,-0.34558354221352616,E07000210
-0.7188815302941672,-0.10129063607022684,E07000211
-1.9664791923446479,-0.5861099416137653,E07000212
-1.6055262443076113,-0.6118988116614498,E07000213
-2.0025731199818613,-0.5042202556010951,E07000214
-2.080742446280934,-0.46711391356960275,E07000215
-1.4132080442899284,0.11613660944380781,E07000216
-1.6539062253268275,-0.5694093275189008,E07000217
-2.6278687288301885,-0.5045901923670155,E07000218
-1.177323338217007,-0.03139877111957514,E07000219
-1.5476837556073677,-0.2843989323061334,E07000220
-1.3012778231139908,0.29897466274456014,E07000221
-0.7643482437260044,-0.00749569208824344,E07000222
-2.601994749025191,-0.5892014326555166,E07000223
-0.6884751800696722,0.6580878006778551,E07000224
-1.4705032331953118,0.16666869695910225,E07000225
-1.1306332414343958,-0.7392451999267353,E07000226
-1.013212530374215,0.3225629057681062,E07000227
-0.8821533953982845,0.3028950856538551,E07000228
-1.6196878967815052,-0.14745887857281512,E07000229
-1.943149916863143,-0.20433627629971648,E07000234
-2.372231933994781,-0.3044440936348852,E07000235
-2.134708002026997,-0.41214436287236456,E07000236
-1.753954719204983,-0.24665922030286658,E07000237
-1.3789389948513873,0.32721868663281806,E07000238
-1.926873793045631,-0.0772286368004024,E07000239
-0.7708883505044793,-0.18452558748242076,E07000240
-1.1585688407080619,-0.5973217090951655,E07000241
-0.8842914118774996,0.23368711391300234,E07000242
-1.9666183378605335,-0.624080612556335,E07000243
0.8425152194249517,1.6231885056202173,E07000244
-0.24708476831548387,0.5032589519354238,E07000245
-0.8945235764472783,0.5783015973268228,E07000246
2.4402846689177227,0.3757124169513895,E08000001
0.1467333509101348,0.23177943904463555,E08000002
10.56576064016711,-2.064689924991804,E08000003
1.2846927779451849,-0.03972095873316036,E08000004
0.8372425153725007,0.08013790155061166,E08000005
2.2203330104489014,0.3283982882714179,E08000006
2.132462434249674,1.3561990525095506,E08000007
0.8117523717929831,0.7619111064861197,E08000008
1.2119618732767308,0.12222548633842677,E08000009
2.5098175134524565,2.3663146633457264,E08000010
-0.8734113652562463,0.42786777421874866,E08000011
7.198445630880541,1.8960003978885809,E08000012
-0.37550585649776735,0.8683443399774478,E08000013
1.551269923695988,1.9182084414748588,E08000014
2.262092696110729,2.337453906563758,E08000015
0.7500383979823539,1.59339757526776,E08000016
2.210895498574603,1.922189895198603,E08000017
1.340578271681527,1.4280110612561943,E08000018
8.69045740331295,1.8745828298967093,E08000019
2.8250001871972277,0.6674053683042028,E08000021
0.19008247565518863,1.0697283176611447,E08000022
-0.9300191384578601,0.3374073364811409,E08000023
1.4836060870498287,1.7999367633829682,E08000024
25.68430963827211,-3.8527744559152692,E08000025
4.395762996731646,-0.5259298593770799,E08000026
2.94054472901566,1.3574068120829657,E08000027
4.536890580500688,-1.222592793848697,E08000028
0.6808081523157167,0.379501619529783,E08000029
2.4300992595005084,0.08320721853549583,E08000030
2.7585166883669223,-1.1481125434707358,E08000031
8.093474542440255,0.7768672386164125,E08000032
0.24187284757922106,0.6672713614453164,E08000033
5.409207769694701,1.391845449770509,E08000034
14.315101659264936,3.4599563421592197,E08000035
2.9898849530226776,2.500833207544089,E08000036
0.05391342230662771,0.7651154688646896,E08000037
-3.659094707681705,-1.2261805024030543,E09000001
1.7736968482996798,-2.2051280232619703,E09000002
6.55722729712864,-2.354622328281241,E09000003
1.8114310931650601,-0.45663109614400943,E09000004
6.134541995863543,-4.1101586170908915,E09000005
3.760034029007229,0.19729801304326275,E09000006
1.9032994486513715,-1.5430145488895093,E09000007
7.005171868408939,-3.140867846586251,E09000008
6.581069664905632,-3.5046259967338638,E09000009
5.620821130311175,-3.64605105200873,E09000010
3.9590762157504935,-2.138509373672589,E09000011
3.7222337718148633,-2.819765682140525,E09000012
1.236155075886375,-1.574283932218273,E09000013
3.8904722080498133,-2.666965218171918,E09000014
2.970590904048742,-2.328048723738849,E09000015
2.0207424505264497,-0.007114095580406955,E09000016
4.029661249360589,-1.949936127066833,E09000017
3.8193455001282555,-2.26011407896484,E09000018
2.3164425166683653,-1.7513547896876993,E09000019
0.14437021536466804,-1.531303440300411,E09000020
0.23479888100146357,-0.8962356112431241,E09000021
5.594639326856772,-2.819475560527151,E09000022
4.93915228589516,-3.0037321844630673,E09000023
1.6209337456222719,-1.3204716029315036,E09000024
5.925503419773091,-3.5455439582796693,E09000025
4.120513045889262,-2.4806392644182513,E09000026
0.5579094943302673,-0.17594264867474485,E09000027
5.269632379579837,-3.0596358024456136,E09000028
1.0142520687394212,-0.6443460076119972,E09000029
4.445041928356497,-2.0657698112777663,E09000030
3.7559171427432103,-2.1959141268984,E09000031
4.590667390894916,-0.8203763497448082,E09000032
2.2342430073957105,-2.3084764850353623,E09000033
-2.596544387287248,-0.4091181897028286,W06000001
-1.6139011595728143,0.11152485133156578,W06000002
-1.6933985960688522,0.11967774507970777,W06000003
-2.0824555934575697,-0.12326638854791479,W06000004
-0.9608270059096964,0.6095999443398182,W06000005
-1.3074964649706753,0.2882779295168604,W06000006
-2.4915855510483276,-0.4086858825538068,W06000008
-1.5717078777337765,0.24243262893607181,W06000009
-0.3746304868645668,1.0084237024450606,W06000010
0.9123081677247473,1.134096817203187,W06000011
-1.2141532500439822,0.4313774516094541,W06000012
-1.1329105625618998,0.4631870981812639,W06000013
-1.3127848968348512,0.1780221672502684,W06000014
4.401670493037041,0.7289038661313517,W06000015
0.6204027810781088,1.5282548229342634,W06000016
-0.5826483921910964,0.8586266314419552,W06000018
-2.620319515576937,-0.44448792233044676,W06000019
-2.1490480756799233,-0.16253682668270966,W06000020
-2.1303550738703168,-0.13125819725636628,W06000021
-0.5554593352187783,0.022225855342931734,W06000022
-1.4002967259188366,0.3995786993720171,W06000023
-2.7811088202500507,-0.5592613210555928,W06000024
