x,y,geography code,year
11.443581,10.139226,E07000077,2021
8.465625,10.951365,E07000078,2021
11.796718,10.619208,E07000079,2021
12.109068,10.577718,E07000080,2021
5.9815335,10.428295,E07000081,2021
8.577277,11.851297,E07000082,2021
11.418523,10.509656,E07000083,2021
3.5692627,10.931552,E07000084,2021
7.814114,11.944224,E07000085,2021
7.0679374,11.565329,E07000086,2021
9.234157,11.700031,E07000087,2021
12.145095,9.912191,E07000088,2021
10.787287,10.460692,E07000089,2021
8.225799,12.339075,E07000090,2021
4.175997,12.403638,E07000091,2021
10.519053,9.323058,E07000092,2021
7.2653437,11.660707,E07000093,2021
7.617372,11.801086,E07000094,2021
10.476729,9.419644,E07000095,2021
5.199938,10.78037,E07000096,2021
10.263672,9.2150345,E07000098,2021
6.0212717,10.471035,E07000099,2021
10.814327,9.428223,E07000102,2021
10.301675,9.215995,E07000103,2021
7.1615505,11.33704,E07000105,2021
5.4960833,11.191446,E07000106,2021
10.114106,9.178861,E07000107,2021
8.884387,12.282171,E07000108,2021
10.295741,9.230965,E07000109,2021
3.6578288,10.967554,E07000110,2021
8.540994,10.9828415,E07000111,2021
9.774115,11.222009,E07000112,2021
5.243668,11.988998,E07000113,2021
5.963922,12.051002,E07000114,2021
7.38976,11.690798,E07000115,2021
8.723421,10.945864,E07000116,2021
11.401475,9.541175,E07000117,2021
9.110098,11.756455,E07000118,2021
12.316995,10.065589,E07000119,2021
11.82712,9.541788,E07000120,2021
6.032755,12.513287,E07000121,2021
11.232657,9.495029,E07000122,2021
5.071615,10.397686,E07000123,2021
14.322563,8.677292,E07000124,2021
13.697599,8.796752,E07000125,2021
9.464054,11.575047,E07000126,2021
8.650298,12.375471,E07000127,2021
9.406151,12.274637,E07000128,2021
10.491469,10.163154,E07000129,2021
3.2969801,10.812421,E07000130,2021
10.945973,10.446549,E07000131,2021
9.276123,11.593431,E07000132,2021
14.634596,8.573268,E07000133,2021
10.37954,11.476211,E07000134,2021
14.250916,8.66435,E07000135,2021
13.767152,8.838378,E07000136,2021
5.813766,12.578546,E07000137,2021
10.161438,10.978515,E07000138,2021
8.956283,11.886407,E07000139,2021
11.506048,10.849781,E07000140,2021
6.4811993,12.362135,E07000141,2021
11.730536,11.193563,E07000142,2021
6.4925656,12.459561,E07000143,2021
7.101859,12.354077,E07000144,2021
10.530562,11.04658,E07000145,2021
4.9766974,12.50253,E07000146,2021
10.364022,11.92012,E07000147,2021
5.576883,10.93718,E07000148,2021
6.694753,12.336425,E07000149,2021
14.546085,8.562827,E07000163,2021
12.045206,10.806152,E07000164,2021
4.6266065,12.376341,E07000165,2021
14.515594,8.665265,E07000166,2021
14.670195,8.524998,E07000167,2021
9.967773,12.001903,E07000168,2021
11.7701845,10.633665,E07000169,2021
7.9422975,12.169626,E07000170,2021
8.92251,11.970314,E07000171,2021
9.054502,10.88136,E07000172,2021
8.641666,10.88976,E07000173,2021
9.865556,11.456798,E07000174,2021
8.206115,12.190421,E07000175,2021
8.615259,10.874705,E07000176,2021
4.807572,10.958931,E07000177,2021
3.0051196,9.940627,E07000178,2021
5.156992,11.4212,E07000179,2021
6.6382523,11.418574,E07000180,2021
9.227732,11.5956545,E07000181,2021
9.121799,11.760971,E07000187,2021
7.916016,12.27857,E07000188,2021
4.285047,12.27828,E07000189,2021
10.637267,11.318951,E07000192,2021
8.271356,10.943022,E07000193,2021
10.082503,11.438696,E07000194,2021
8.102591,12.266197,E07000195,2021
9.536869,11.407262,E07000196,2021
6.8933787,12.091853,E07000197,2021
11.631714,11.156695,E07000198,2021
12.03967,9.805774,E07000199,2021
11.743372,10.829453,E07000200,2021
5.598048,10.381027,E07000202,2021
10.676524,11.604068,E07000203,2021
5.709833,10.424409,E07000207,2021
11.120488,9.594162,E07000208,2021
5.482944,10.729318,E07000209,2021
11.468246,9.90551,E07000210,2021
5.3540907,10.581823,E07000211,2021
11.00458,9.612636,E07000212,2021
10.40382,9.315134,E07000213,2021
11.062251,9.648424,E07000214,2021
11.210436,9.787921,E07000215,2021
7.723147,11.671371,E07000216,2021
10.53154,9.390654,E07000217,2021
13.892769,8.779941,E07000218,2021
7.257497,11.538105,E07000219,2021
8.861728,10.736547,E07000220,2021
6.9333816,12.205001,E07000221,2021
5.323906,10.658589,E07000222,2021
14.097217,8.672639,E07000223,2021
4.3624167,12.433198,E07000224,2021
8.177854,12.266701,E07000225,2021
10.038019,9.160226,E07000226,2021
5.269675,11.646279,E07000227,2021
5.050747,11.313746,E07000228,2021
9.013438,10.881553,E07000229,2021
10.795724,10.680405,E07000234,2021
12.330826,9.929032,E07000235,2021
11.443751,9.856676,E07000236,2021
9.988657,10.743421,E07000237,2021
7.072166,12.356786,E07000238,2021
10.702308,11.256884,E07000239,2021
5.3928075,10.442836,E07000240,2021
9.930788,9.180624,E07000241,2021
5.134343,11.29322,E07000242,2021
10.940379,9.560955,E07000243,2021
1.2799107,11.627746,E07000244,2021
3.573412,10.96969,E07000245,2021
4.850406,12.513413,E07000246,2021
1.2379265,10.364342,E08000001,2021
2.9740534,10.756329,E08000002,2021
-0.77136296,9.714375,E08000003,2021
1.8592212,10.408357,E08000004,2021
2.0761535,10.503219,E08000005,2021
0.9388769,10.344381,E08000006,2021
0.580984,11.013423,E08000007,2021
2.1506832,10.811889,E08000008,2021
1.9502398,10.334079,E08000009,2021
-0.2519443,11.242185,E08000010,2021
5.1572447,12.145691,E08000011,2021
-0.87441164,10.353955,E08000012,2021
3.9244273,12.317538,E08000013,2021
0.7524605,11.393175,E08000014,2021
-0.14552738,11.368479,E08000015,2021
1.2907047,11.567672,E08000016,2021
0.2080386,11.264407,E08000017,2021
1.0649523,11.4476385,E08000018,2021
-0.9597877,10.160729,E08000019,2021
0.8245501,10.437786,E08000021,2021
2.6902554,11.634587,E08000022,2021
5.6172686,12.182529,E08000023,2021
